type,title,url,ka_best,ka_top3,confidence,matched_terms_bestka
begrip,Aladin,https://historiek.net/aladin-en-ali-baba-werden-mogelijk-in-parijs-bedacht/166342/,,,0.0,
begrip,Albanië,https://historiek.net/thema/albanie/,,,0.0,
begrip,Albanië (volkslied),https://historiek.net/volkslied-van-albanie-himni-i-flamurit/165698/,,,0.0,
begrip,Alberobello,https://historiek.net/trulli-van-alberobello/170272/,,,0.0,
begrip,Albert-Heijn,https://historiek.net/albert-heijn-kruidenierpionier/10101/,,,0.0,
begrip,Alfa Romeo,https://historiek.net/alfa-romeo-logo-geschiedenis/124597/,,,0.0,
begrip,Alfabetisch personenregister,https://historiek.net/historische-personen-bios/,,,0.0,
begrip,Alfabetische lijst,https://historiek.net/historische-personen-bios/,,,0.0,
begrip,Algemeen,https://historiek.net/c/nieuws/,,,0.0,
begrip,Algemeen mannenkiesrecht,https://historiek.net/honderd-jaar-algemeen-kiesrecht-voor-mannen/72651/,,,0.0,
begrip,Algemeen Uitbreidingsplan van Amsterdam,https://historiek.net/algemeen-uitbreidingsplan-amsterdam/175923/,,,0.0,
begrip,Algemene Politieke Beschouwingen,https://historiek.net/algemene-politieke-beschouwingen-tweede-kamer/82972/,,,0.0,
begrip,Algemene Wet Gelijke Behandeling,https://historiek.net/algemene-wet-gelijke-behandeling-awgb-1994/82852/,,,0.0,
begrip,Algemene Zaken (ministerie),https://historiek.net/mark-rutte-dankt-zijn-ministerie-aan-indie-conflict/141461/,,,0.0,
begrip,Algerije,https://historiek.net/thema/algerije/,,,0.0,
begrip,Algerijnse Oorlog,https://historiek.net/algerijnse-oorlog-oorzaken-samenvatting-tijdlijn-gevolgen/138014/,,,0.0,
begrip,Alheira (worst),https://historiek.net/behoed-voor-de-brandstapel-dankzij-een-rookworst/167960/,,,0.0,
begrip,Ali Baba,https://historiek.net/aladin-en-ali-baba-werden-mogelijk-in-parijs-bedacht/166342/,,,0.0,
begrip,Alice in Wonderland,https://historiek.net/alice-liddell-het-meisje-achter-alice-in-wonderland/156701/,,,0.0,
begrip,Alkoof,https://historiek.net/alkoof-betekenis-herkomst-alkoofwoning/136782/,,,0.0,
begrip,"Allahabad, Verdrag van",https://historiek.net/verdrag-van-allahabad-1765/128718/,,,0.0,
begrip,Alldeutscher Verband,https://historiek.net/radicaal-nationalisme-in-het-duitse-keizerrijk-het-alldeutscher-verband/156766/,,,0.0,
begrip,Alle artikelen,https://historiek.net/c/geschiedenisboeken/,,,0.0,
begrip,Alle biografieën,https://historiek.net/historische-personen-bios/,,,0.0,
begrip,Alle boekberichten,https://historiek.net/c/geschiedenisboeken/,,,0.0,
begrip,Alle onderwerpen,https://historiek.net/historische-begrippen-onderwerpen/,,,0.0,
begrip,Alle onderwerpen,https://historiek.net/geschiedenis-onderwerpen-index/,,,0.0,
begrip,Allerheiligen,https://historiek.net/allerheiligen-en-allerzielen/128621/,,,0.0,
begrip,Allerheiligenvloed,https://historiek.net/allerheiligen-en-allerzielen/128621/,,,0.0,
begrip,Allerzielen,https://historiek.net/allerheiligen-en-allerzielen/128621/,,,0.0,
