type,title,url,ka_best,ka_top3,confidence,matched_terms_bestka
persoon,Albrecht van Beieren,https://historiek.net/graaf-albrecht-van-beieren-1336-1404/509/,,,0.0,
persoon,Albrecht van Brandenburg,https://historiek.net/albrecht-van-brandenburg-1490-1545/3525/,,,0.0,
persoon,Albrecht van Württemberg,https://historiek.net/albrecht-van-wuerttemberg-1865-1939/3539/,,,0.0,
persoon,Albrecht VII van Oostenrijk,https://historiek.net/albrecht-vii-van-oostenrijk-1559-1621/3529/,,,0.0,
persoon,"Albret, Johanna van",https://historiek.net/jeanne-iii-van-navarra-1528-1572/3541/,,,0.0,
persoon,"Albuquerque, Afonso de",https://historiek.net/afonso-de-albuquerque-1453-1515/3554/,,,0.0,
persoon,Alcibiades,https://historiek.net/alcibiades-451-403-v-chr-atheens-politicus-en-veldheer/69493/,,,0.0,
persoon,"Alcock, John",https://historiek.net/john-alcock-1892-1919/3559/,,,0.0,
persoon,Aldgisl,https://historiek.net/aldgisl-ca-680/3561/,,,0.0,
persoon,"Aldrin, Edwin ‘Buzz’",https://historiek.net/edwin-buzz-aldrin-1930/3566/,,,0.0,
persoon,Aleid van Holland,https://historiek.net/aleid-van-holland-1234-1248/3570/,,,0.0,
persoon,Aleksej I van Rusland,https://historiek.net/aleksej-i-van-rusland-1629-1676/3579/,,,0.0,
persoon,Aleksej Nikolajevitsj van Rusland,https://historiek.net/aleksej-nikolajevitsj-van-rusland-1904-1918/3580/,,,0.0,
persoon,"Alembert, Jean le Rond d’",https://historiek.net/encyclopedie-1753-denis-diderot/77838/,,,0.0,
persoon,Alexander de Grote,https://historiek.net/alexander-de-grote-356-323-v-chr/63260/,,,0.0,
persoon,Alexander der Nederlanden († 1848),https://historiek.net/alexander-der-nederlanden-1818-1848/3621/,,,0.0,
persoon,Alexander der Nederlanden († 1884),https://historiek.net/alexander-der-nederlanden-1851-1884/3623/,,,0.0,
persoon,Alexander I (paus),https://historiek.net/paus-alexander-i-ca-115/3587/,,,0.0,
persoon,Alexander I van Griekenland,https://historiek.net/alexander-i-van-griekenland-1893-1920/3611/,,,0.0,
persoon,Alexander I van Joegoslavië,https://historiek.net/alexander-i-van-joegoslavie-1888-1934/3619/,,,0.0,
persoon,Alexander I van Rusland,https://historiek.net/alexander-i-van-rusland-1777-1825/3639/,,,0.0,
persoon,Alexander I van Servië,https://historiek.net/alexander-i-van-servie-1780-1860/3657/,,,0.0,
persoon,Alexander II (paus),https://historiek.net/paus-alexander-ii-ca-1010-1073/3589/,,,0.0,
persoon,Alexander II van Rusland,https://historiek.net/alexander-ii-van-rusland-1818-1881/3649/,,,0.0,
persoon,Alexander III (paus),https://historiek.net/paus-alexander-iii-ca-1100-1181/3592/,,,0.0,
persoon,Alexander III van Rusland,https://historiek.net/alexander-iii-van-rusland-1845-1894/3652/,,,0.0,
persoon,Alexander IV (paus),https://historiek.net/paus-alexander-iv-ca-1199-1261/3594/,,,0.0,
persoon,Alexander V (paus),https://historiek.net/paus-alexander-v-ca-1340-1410/3596/,,,0.0,
persoon,Alexander van België (1942),https://historiek.net/alexander-van-belgie-1942/3606/,,,0.0,
persoon,Alexander VI (paus),https://historiek.net/paus-alexander-vi-1430-1503/3599/,,,0.0,
persoon,Alexander VII (paus),https://historiek.net/paus-alexander-vii-1599-1667/3602/,,,0.0,
persoon,Alexander VIII (paus),https://historiek.net/paus-alexander-viii-1610-1691/3604/,,,0.0,
persoon,"Alexander, Harold",https://historiek.net/harold-alexander-1891-1969/3662/,,,0.0,
persoon,"Alexandrië, Heron van",https://historiek.net/heron-van-alexandrie-stoommachine-aeolipile/169633/,,,0.0,
persoon,Alexius I van Byzantium,https://historiek.net/alexius-i-van-byzantium-1048-1118/3664/,,,0.0,
persoon,Alexius II van Byzantium,https://historiek.net/alexius-ii-van-byzantium-1169-1183/3666/,,,0.0,
